sample_id,max_bridge_temp_c,fault_code,fault_label,T1,T2,T3,Ia_original,Ib_original,IDC_original,Power_DC,Power_AC,Current_Imbalance,Temp_Diff_Max
195,12.562796,F0,normal_operation,10.577242,11.401305,12.562796,1.050831,-5.987292,-0.268817,11.935484,92.228739,-2.823529,1.985555
196,12.479497,F0,normal_operation,10.577242,11.401305,12.479497,1.001955,-5.938416,-0.268817,9.765396,92.228739,-2.784314,1.902255
197,12.562796,F0,normal_operation,10.577242,11.401305,12.562796,0.953079,-5.938416,-0.171065,5.063539,-167.639296,-2.737864,1.985555
198,12.562796,F0,normal_operation,10.577242,11.236149,12.562796,1.148583,-5.840665,-0.171065,5.063539,52.624633,-2.948454,1.985555
199,12.562796,F0,normal_operation,10.577242,11.401305,12.562796,1.001955,-5.938416,-0.317693,13.924731,92.228739,-2.784314,1.985555
200,12.562796,F0,normal_operation,10.577242,11.401305,12.562796,1.099707,-5.938416,-0.219941,8.13783,54.252199,-2.88,1.985555
201,12.562796,F0,normal_operation,10.577242,11.401305,12.562796,1.050831,-6.13392,-0.219941,2.71261,-436.730205,-2.8,1.985555
202,11.566642,F0,normal_operation,10.330811,11.401305,11.566642,1.001955,-5.938416,-0.268817,11.935484,92.228739,-2.784314,1.235832
203,12.562796,F0,normal_operation,10.577242,11.401305,12.562796,1.099707,-6.036168,-0.317693,8.861193,92.228739,-2.862745,1.985555
204,12.396252,F0,normal_operation,10.412917,11.483951,12.396252,1.001955,-5.987292,-0.268817,7.595308,130.386119,-2.776699,1.983335
205,12.562796,F0,normal_operation,10.577242,11.401305,12.562796,1.001955,-6.13392,-0.219941,4.521017,95.845552,-2.754717,1.985555
206,12.229922,F0,normal_operation,10.906363,11.401305,12.229922,1.099707,-6.036168,-0.219941,8.13783,129.120235,-2.862745,1.323559
207,12.479497,F0,normal_operation,10.577242,11.401305,12.479497,1.001955,-6.036168,-0.219941,9.946237,131.652004,-2.769231,1.902255
208,12.562796,F0,normal_operation,10.659462,11.401305,12.562796,0.904203,-5.987292,-0.268817,11.935484,94.941349,-2.685714,1.903334
209,12.562796,F0,normal_operation,10.577242,11.401305,12.562796,0.953079,-5.987292,-0.219941,4.521017,94.037146,-2.730769,1.985555
210,12.479497,F0,normal_operation,10.49506,10.49506,12.479497,0.953079,-5.987292,-0.171065,7.956989,56.422287,-2.730769,1.984437
211,12.562796,F0,normal_operation,10.577242,11.401305,12.562796,1.001955,-5.938416,-0.171065,2.170088,55.337243,-2.784314,1.985555
212,12.562796,F0,normal_operation,10.577242,11.401305,12.562796,1.050831,-5.938416,-0.317693,11.392962,18.264907,-2.831683,1.985555
213,12.562796,F0,normal_operation,10.577242,11.401305,12.562796,1.001955,-5.938416,-0.219941,6.329423,18.445748,-2.784314,1.985555
214,12.562796,F0,normal_operation,10.577242,11.401305,12.562796,1.050831,-5.987292,-0.171065,2.170088,92.228739,-2.823529,1.985555
215,12.562796,F0,normal_operation,10.577242,12.313061,12.562796,1.050831,-5.889541,-1.148583,39.061584,54.252199,-2.84,1.985555
216,12.562796,F0,normal_operation,10.577242,10.824022,12.562796,1.001955,-5.889541,-0.268817,11.935484,91.324536,-2.792079,1.985555
217,12.562796,F0,normal_operation,10.577242,11.401305,12.562796,0.855327,-5.889541,-0.171065,5.063539,94.037146,-2.653846,1.985555
218,12.562796,F0,normal_operation,10.577242,11.483951,12.562796,0.953079,-5.889541,-0.219941,9.946237,92.228739,-2.745098,1.985555
219,12.562796,F0,normal_operation,10.577242,11.401305,12.562796,1.050831,-5.987292,-0.268817,7.595308,92.228739,-2.823529,1.985555
220,12.562796,F0,normal_operation,10.577242,11.483951,12.562796,1.001955,-5.987292,-0.268817,9.765396,-18.626588,-2.776699,1.985555
221,11.401305,F0,normal_operation,10.577242,11.401305,11.236149,1.001955,-6.036168,-0.171065,7.956989,56.422287,-2.769231,0.824063
222,12.562796,F0,normal_operation,10.741722,11.401305,12.562796,1.050831,-6.036168,-0.171065,3.616813,55.879765,-2.815534,1.821074
223,12.562796,F0,normal_operation,10.577242,11.483951,12.562796,1.001955,-6.036168,-0.268817,9.765396,94.037146,-2.769231,1.985555
224,12.313061,F0,normal_operation,10.166709,11.401305,12.313061,1.001955,-6.13392,-0.268817,5.42522,95.845552,-2.754717,2.146351
225,12.562796,F0,normal_operation,10.577242,11.401305,12.562796,1.050831,-6.036168,-0.219941,4.521017,93.132942,-2.815534,1.985555
226,13.315054,F0,normal_operation,9.18491,11.401305,13.315054,0.953079,-6.036168,-0.219941,6.329423,56.964809,-2.72381,4.130143
227,12.479497,F0,normal_operation,11.071171,11.401305,12.479497,0.953079,-6.036168,-0.268817,14.105572,94.941349,-2.72381,1.408326
228,12.562796,F0,normal_operation,10.577242,11.401305,12.562796,1.001955,-5.987292,-0.366569,13.020528,93.132942,-2.776699,1.985555
229,13.231233,F0,normal_operation,10.577242,11.401305,13.231233,1.001955,-5.987292,-0.268817,9.765396,55.879765,-2.776699,2.653992
230,12.646151,F0,normal_operation,10.577242,11.401305,12.646151,0.953079,-5.889541,-0.317693,11.392962,55.337243,-2.745098,2.068909
231,12.562796,F0,normal_operation,10.577242,11.483951,12.562796,1.001955,-5.987292,-0.268817,9.765396,93.132942,-2.776699,1.985555
232,12.396252,F0,normal_operation,10.577242,11.401305,12.396252,1.050831,-5.889541,-0.317693,8.861193,54.252199,-2.84,1.81901
233,12.562796,F0,normal_operation,10.577242,11.236149,12.562796,1.148583,-5.840665,-0.219941,9.946237,52.624633,-2.948454,1.985555
234,12.562796,F0,normal_operation,10.577242,11.401305,12.562796,1.001955,-5.938416,-0.268817,5.42522,92.228739,-2.784314,1.985555
235,12.562796,F0,normal_operation,10.577242,11.236149,12.562796,1.001955,-5.987292,-0.219941,8.13783,93.132942,-2.776699,1.985555
236,12.562796,F0,normal_operation,10.577242,11.401305,12.562796,1.001955,-5.938416,-0.171065,7.956989,92.228739,-2.784314,1.985555
237,12.562796,F0,normal_operation,10.577242,11.401305,12.562796,0.953079,-5.938416,-0.219941,6.329423,-130.386119,-2.737864,1.985555
238,12.562796,F0,normal_operation,10.577242,11.649381,12.562796,1.001955,-5.938416,0.024438,-0.0,92.228739,-2.784314,1.985555
239,12.229922,F0,normal_operation,10.412917,11.483951,12.229922,1.050831,-6.085044,-0.317693,6.329423,94.037146,-2.807692,1.817006
240,12.646151,F0,normal_operation,10.659462,11.483951,12.646151,0.953079,-6.13392,-0.268817,7.595308,58.049853,-2.71028,1.986689
241,12.562796,F0,normal_operation,10.577242,11.401305,12.562796,1.148583,-6.085044,-0.219941,8.13783,92.228739,-2.901961,1.985555
242,12.396252,F0,normal_operation,10.166709,11.401305,12.396252,1.050831,-6.036168,-0.219941,8.13783,93.132942,-2.815534,2.229542
243,12.562796,F0,normal_operation,10.577242,11.401305,12.562796,1.001955,-6.085044,-0.317693,11.392962,94.941349,-2.761905,1.985555
244,11.401305,F0,normal_operation,10.577242,11.401305,9.511676,0.953079,-6.036168,-0.268817,7.595308,94.941349,-2.72381,1.889629
245,12.396252,F0,normal_operation,10.49506,11.401305,12.396252,1.099707,-5.987292,-0.317693,1.265885,54.794721,-2.871287,1.901192
246,12.562796,F0,normal_operation,10.577242,10.988746,12.562796,1.050831,-5.987292,-0.219941,6.329423,92.228739,-2.823529,1.985555
247,12.646151,F0,normal_operation,10.577242,11.401305,12.646151,1.050831,-5.938416,-0.268817,9.765396,54.794721,-2.831683,2.068909
248,12.646151,F0,normal_operation,10.577242,11.401305,12.646151,1.050831,-5.840665,-0.219941,8.13783,17.903226,-2.848485,2.068909
249,12.646151,F0,normal_operation,10.577242,11.401305,12.646151,1.050831,-5.938416,-0.268817,9.765396,91.324536,-2.831683,2.068909
250,12.646151,F0,normal_operation,10.577242,11.401305,12.646151,1.050831,-5.889541,-0.171065,5.063539,90.420332,-2.84,2.068909
251,12.562796,F0,normal_operation,10.577242,9.757068,12.562796,0.953079,-5.938416,-0.268817,9.765396,130.386119,-2.737864,2.805728
252,12.562796,F0,normal_operation,10.577242,11.401305,12.562796,1.001955,-5.791789,-0.219941,8.13783,53.709677,-2.808081,1.985555
253,12.646151,F0,normal_operation,10.577242,11.401305,12.646151,1.001955,-5.938416,-0.219941,9.946237,92.228739,-2.784314,2.068909
254,12.646151,F0,normal_operation,10.577242,11.401305,12.646151,0.953079,-6.036168,-0.171065,5.063539,170.894428,-2.72381,2.068909
255,12.646151,F0,normal_operation,10.577242,11.483951,12.646151,1.050831,-5.987292,-0.317693,11.392962,55.337243,-2.823529,2.068909
256,12.646151,F0,normal_operation,10.577242,11.401305,12.646151,0.953079,-5.938416,-0.268817,14.105572,93.132942,-2.737864,2.068909
257,13.398936,F0,normal_operation,10.577242,13.398936,12.646151,0.904203,-6.036168,-0.219941,8.13783,172.521994,-2.679245,2.821694
258,11.401305,F0,normal_operation,10.330811,11.401305,11.318705,0.855327,-5.938416,-0.171065,7.956989,94.941349,-2.647619,1.070494
259,12.562796,F0,normal_operation,10.659462,11.401305,12.562796,1.050831,-6.085044,-0.268817,11.935484,94.037146,-2.807692,1.903334
260,12.646151,F0,normal_operation,10.577242,11.483951,12.646151,0.953079,-6.085044,-0.268817,7.595308,57.507331,-2.716981,2.068909
261,12.479497,F0,normal_operation,10.330811,11.401305,12.479497,1.001955,-6.13392,-0.268817,9.765396,95.845552,-2.754717,2.148686
262,12.646151,F0,normal_operation,10.577242,11.401305,12.646151,0.953079,-6.085044,-0.268817,9.765396,95.845552,-2.716981,2.068909
263,13.398936,F0,normal_operation,10.49506,11.401305,13.398936,1.001955,-6.085044,-0.219941,8.13783,132.917889,-2.761905,2.903876
264,12.729561,F0,normal_operation,11.236149,11.401305,12.729561,0.953079,-6.085044,-0.268817,7.595308,57.507331,-2.716981,1.493412
265,12.562796,F0,normal_operation,10.49506,11.401305,12.562796,0.953079,-6.036168,-0.317693,8.861193,94.941349,-2.72381,2.067736
266,13.650957,F0,normal_operation,10.577242,11.401305,13.650957,0.953079,-6.085044,-0.171065,5.063539,134.183773,-2.716981,3.073715
267,12.729561,F0,normal_operation,10.659462,11.401305,12.729561,1.099707,-6.036168,-0.219941,9.946237,92.228739,-2.862745,2.070099
268,12.646151,F0,normal_operation,10.659462,11.401305,12.646151,1.050831,-5.938416,-0.317693,11.392962,54.794721,-2.831683,1.986689
269,13.650957,F0,normal_operation,10.084713,11.401305,13.650957,0.953079,-6.036168,-0.268817,7.595308,94.941349,-2.72381,3.566244
270,12.562796,F0,normal_operation,10.49506,10.49506,12.562796,0.953079,-5.987292,-0.268817,9.765396,56.422287,-2.730769,2.067736
271,12.646151,F0,normal_operation,10.577242,11.401305,12.646151,1.099707,-5.987292,-0.12219,3.797654,91.324536,-2.871287,2.068909
272,12.646151,F0,normal_operation,10.577242,11.401305,12.646151,1.001955,-5.987292,-0.317693,8.861193,55.879765,-2.776699,2.068909
273,12.646151,F0,normal_operation,10.659462,11.236149,12.646151,1.099707,-5.889541,-0.268817,7.595308,89.516129,-2.888889,1.986689
274,12.646151,F0,normal_operation,10.577242,11.401305,12.646151,1.001955,-5.889541,-0.268817,9.765396,91.324536,-2.792079,2.068909
275,12.646151,F0,normal_operation,10.577242,11.401305,12.646151,1.001955,-5.889541,-0.171065,5.063539,91.324536,-2.792079,2.068909
276,12.646151,F0,normal_operation,10.577242,12.313061,12.646151,0.904203,-6.085044,-0.171065,6.510264,-19.349951,-2.672897,2.068909
277,12.646151,F0,normal_operation,10.577242,11.236149,12.646151,1.099707,-5.889541,-0.268817,11.935484,89.516129,-2.888889,2.068909
278,12.646151,F0,normal_operation,10.577242,11.401305,12.646151,0.953079,-5.938416,-0.12219,4.882698,55.879765,-2.737864,2.068909
279,12.646151,F0,normal_operation,10.577242,11.566642,12.646151,1.001955,-5.987292,-0.219941,6.329423,55.879765,-2.776699,2.068909
280,12.646151,F0,normal_operation,10.577242,11.483951,12.646151,0.953079,-5.840665,-0.219941,6.329423,91.324536,-2.752475,2.068909
281,12.729561,F0,normal_operation,10.577242,11.401305,12.729561,1.050831,-6.036168,-0.268817,7.595308,55.879765,-2.815534,2.152319
282,11.401305,F0,normal_operation,10.577242,11.401305,11.401305,1.050831,-6.182796,-0.171065,6.510264,57.507331,-2.792453,0.824063
283,12.646151,F0,normal_operation,10.741722,11.401305,12.646151,1.050831,-6.085044,-0.268817,9.765396,94.037146,-2.807692,1.904429
284,12.646151,F0,normal_operation,10.577242,11.483951,12.646151,0.953079,-6.182796,-0.219941,8.13783,58.592375,-2.703704,2.068909
285,12.313061,F0,normal_operation,10.166709,11.401305,12.313061,1.050831,-6.13392,-0.268817,7.595308,94.941349,-2.8,2.146351
286,12.646151,F0,normal_operation,10.577242,11.483951,12.646151,1.050831,-6.13392,-0.268817,11.935484,94.941349,-2.8,2.068909
287,11.401305,F0,normal_operation,10.577242,11.401305,9.266558,0.953079,-6.085044,-0.171065,6.510264,95.845552,-2.716981,2.134746
288,13.315054,F0,normal_operation,10.824022,11.401305,13.315054,1.29521,-6.085044,-0.317693,16.4565,125.322581,-3.050505,2.491031
289,12.646151,F0,normal_operation,10.577242,11.401305,12.646151,1.001955,-5.889541,-0.268817,7.595308,54.794721,-2.792079,2.068909
290,12.646151,F0,normal_operation,10.577242,11.401305,12.646151,1.001955,-5.938416,-0.219941,8.13783,55.337243,-2.784314,2.068909
291,12.646151,F0,normal_operation,10.577242,11.318705,12.646151,1.050831,-5.938416,-0.268817,11.935484,54.794721,-2.831683,2.068909
292,12.646151,F0,normal_operation,10.577242,11.401305,12.646151,1.050831,-5.987292,-0.12219,4.882698,92.228739,-2.823529,2.068909
293,12.646151,F0,normal_operation,10.577242,9.021697,12.646151,1.050831,-5.938416,-0.219941,6.329423,237.443793,-2.831683,3.624454
294,12.646151,F0,normal_operation,10.659462,11.649381,12.646151,1.001955,-5.938416,-0.219941,9.946237,-18.445748,-2.784314,1.986689
295,12.729561,F0,normal_operation,10.577242,11.401305,12.729561,1.001955,-5.938416,-0.171065,6.510264,92.228739,-2.784314,2.152319
296,12.646151,F0,normal_operation,10.577242,11.401305,12.646151,1.001955,-5.987292,-0.268817,7.595308,167.639296,-2.776699,2.068909
297,12.646151,F0,normal_operation,10.577242,11.483951,12.646151,1.001955,-6.036168,-0.219941,6.329423,56.422287,-2.769231,2.068909
298,12.729561,F0,normal_operation,10.577242,11.483951,12.729561,1.050831,-6.085044,-0.268817,11.935484,94.037146,-2.807692,2.152319
299,12.646151,F0,normal_operation,10.577242,12.313061,12.646151,1.001955,-6.036168,-0.219941,6.329423,56.422287,-2.769231,2.068909
300,11.897886,F0,normal_operation,10.330811,11.401305,11.897886,1.001955,-6.036168,-0.219941,9.946237,56.422287,-2.769231,1.567075
301,12.646151,F0,normal_operation,10.659462,11.483951,12.646151,1.050831,-6.13392,-0.219941,8.13783,132.917889,-2.8,1.986689
302,12.313061,F0,normal_operation,10.659462,11.401305,12.313061,1.001955,-6.036168,-0.219941,8.13783,94.037146,-2.769231,1.653599
303,12.646151,F0,normal_operation,10.49506,11.401305,12.646151,1.050831,-6.13392,-0.317693,11.392962,132.917889,-2.8,2.151091
304,12.646151,F0,normal_operation,10.577242,11.401305,12.646151,1.001955,-6.085044,-0.268817,9.765396,56.964809,-2.761905,2.068909
305,13.147473,F0,normal_operation,11.071171,11.401305,13.147473,0.953079,-6.036168,-0.268817,29.296188,56.964809,-2.72381,2.076303
306,12.396252,F0,normal_operation,10.49506,11.483951,12.396252,0.953079,-6.13392,-0.268817,11.935484,58.049853,-2.71028,1.901192
307,12.646151,F0,normal_operation,10.577242,11.401305,12.646151,0.904203,-6.036168,-0.317693,11.392962,95.845552,-2.679245,2.068909
308,12.896552,F0,normal_operation,10.988746,11.483951,12.896552,0.904203,-6.036168,-0.268817,5.42522,95.845552,-2.679245,1.907806
309,12.729561,F0,normal_operation,10.659462,11.401305,12.729561,1.001955,-5.938416,-0.268817,7.595308,92.228739,-2.784314,2.070099
310,17.775945,F0,normal_operation,10.577242,11.483951,17.775945,1.050831,-5.987292,-0.171065,7.956989,92.228739,-2.823529,7.198703
311,12.562796,F0,normal_operation,10.49506,10.659462,12.562796,1.197458,-5.987292,-0.219941,4.521017,53.709677,-2.969697,2.067736
312,12.729561,F0,normal_operation,10.577242,11.401305,12.729561,1.001955,-5.987292,-0.268817,7.595308,55.879765,-2.776699,2.152319
313,12.729561,F0,normal_operation,10.577242,11.401305,12.729561,0.904203,-5.889541,-0.268817,5.42522,93.132942,-2.699029,2.152319
314,12.729561,F0,normal_operation,10.577242,11.401305,12.729561,1.001955,-5.889541,-0.268817,9.765396,91.324536,-2.792079,2.152319
315,12.729561,F0,normal_operation,10.577242,11.401305,12.729561,1.050831,-5.889541,-0.268817,9.765396,54.252199,-2.84,2.152319
316,12.729561,F0,normal_operation,10.577242,12.729561,12.729561,1.050831,-5.889541,-0.317693,11.392962,90.420332,-2.84,2.152319
317,12.729561,F0,normal_operation,10.577242,10.906363,12.729561,0.904203,-5.791789,-0.219941,6.329423,54.794721,-2.712871,2.152319
318,12.729561,F0,normal_operation,10.577242,11.401305,12.729561,1.001955,-5.987292,-0.219941,6.329423,55.879765,-2.776699,2.152319
319,12.729561,F0,normal_operation,10.577242,11.649381,12.729561,0.953079,-5.938416,-0.268817,9.765396,93.132942,-2.737864,2.152319
320,12.729561,F0,normal_operation,10.577242,11.483951,12.729561,0.953079,-5.987292,-0.268817,7.595308,94.037146,-2.730769,2.152319
321,12.729561,F0,normal_operation,10.577242,11.483951,12.729561,1.050831,-5.987292,-0.219941,4.521017,461.143695,-2.823529,2.152319
322,11.566642,F0,normal_operation,10.577242,11.483951,11.566642,1.001955,-6.329423,-0.073314,4.701857,59.677419,-2.727273,0.989401
323,12.646151,F0,normal_operation,10.741722,11.483951,12.646151,0.953079,-6.085044,-0.219941,13.56305,95.845552,-2.716981,1.904429
324,12.729561,F0,normal_operation,10.577242,11.483951,12.729561,0.953079,-6.13392,-0.317693,11.392962,96.749756,-2.71028,2.152319
325,12.396252,F0,normal_operation,10.166709,11.401305,12.396252,1.001955,-6.13392,-0.219941,8.13783,57.507331,-2.754717,2.229542
326,12.729561,F0,normal_operation,10.577242,11.401305,12.729561,1.001955,-6.13392,-0.219941,8.13783,57.507331,-2.754717,2.152319
327,11.483951,F0,normal_operation,10.577242,11.483951,9.757068,1.001955,-6.036168,-0.317693,11.392962,94.037146,-2.769231,1.726883
328,13.231233,F0,normal_operation,11.071171,11.401305,13.231233,0.806452,-6.13392,-0.219941,4.521017,99.462366,-2.581818,2.160063
329,12.646151,F0,normal_operation,10.49506,11.401305,12.646151,1.001955,-6.085044,-0.219941,9.946237,56.964809,-2.761905,2.151091
330,12.729561,F0,normal_operation,10.577242,11.483951,12.729561,0.904203,-6.13392,-0.219941,9.946237,58.592375,-2.666667,2.152319
331,12.729561,F0,normal_operation,10.659462,11.401305,12.729561,0.855327,-5.987292,-0.219941,8.13783,95.845552,-2.641509,2.070099
332,12.729561,F0,normal_operation,10.577242,11.401305,12.729561,0.953079,-6.036168,-0.268817,11.935484,94.941349,-2.72381,2.152319
333,13.063774,F0,normal_operation,11.649381,11.401305,13.063774,1.099707,-5.938416,-0.268817,9.765396,90.420332,-2.88,1.662469
334,12.646151,F0,normal_operation,10.577242,10.248742,12.646151,1.050831,-5.987292,-0.317693,8.861193,129.120235,-2.823529,2.397409
335,12.729561,F0,normal_operation,10.659462,11.401305,12.729561,0.953079,-5.987292,-0.317693,11.392962,94.037146,-2.730769,2.070099
336,12.729561,F0,normal_operation,10.577242,11.401305,12.729561,0.953079,-6.036168,-0.219941,8.13783,56.964809,-2.72381,2.152319
337,12.729561,F0,normal_operation,10.577242,11.401305,12.729561,1.001955,-5.938416,-0.366569,10.127077,92.228739,-2.784314,2.152319
338,12.729561,F0,normal_operation,10.577242,11.401305,12.729561,1.050831,-5.889541,-0.219941,8.13783,90.420332,-2.84,2.152319
339,12.729561,F0,normal_operation,10.659462,12.313061,12.729561,1.050831,-5.987292,-1.148583,39.061584,55.337243,-2.823529,2.070099
340,12.729561,F0,normal_operation,10.659462,10.906363,12.729561,1.001955,-5.987292,-0.219941,6.329423,93.132942,-2.776699,2.070099
341,12.729561,F0,normal_operation,10.577242,11.401305,12.729561,0.953079,-5.987292,-0.219941,9.946237,18.807429,-2.730769,2.152319
342,12.729561,F0,normal_operation,10.659462,11.732168,12.729561,1.001955,-5.938416,-0.219941,4.521017,55.337243,-2.784314,2.070099
343,12.813028,F0,normal_operation,10.577242,11.483951,12.813028,1.001955,-5.987292,-0.219941,8.13783,55.879765,-2.776699,2.235786
344,12.813028,F0,normal_operation,10.659462,11.483951,12.813028,0.953079,-6.085044,-0.171065,5.063539,95.845552,-2.716981,2.153566
345,12.813028,F0,normal_operation,10.577242,11.732168,12.813028,0.953079,-6.085044,-0.366569,7.233627,95.845552,-2.716981,2.235786
